date,device_category,source,medium,source_medium,channel_group,sessions,view_item_sessions,add_to_cart_sessions,checkout_sessions,purchase_sessions,session_to_view_rate,view_to_cart_rate,cart_to_checkout_rate,checkout_to_purchase_rate,session_to_purchase_rate
2020-11-30,tablet,<Other>,organic,<Other> / organic,Organic Search,1,0,0,0,0,0.0,,,,0.0
2020-11-30,tablet,google,organic,google / organic,Organic Search,48,7,1,1,0,0.14583333333333334,0.14285714285714285,1.0,0.0,0.0
2020-11-30,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,5,2,0,0,0,0.4,0.0,,,0.0
2020-11-30,tablet,<Other>,<Other>,<Other> / <Other>,Other,12,2,2,1,1,0.16666666666666666,1.0,0.5,1.0,0.08333333333333333
2020-11-30,tablet,google,cpc,google / cpc,Paid Search,5,1,0,0,0,0.2,0.0,,,0.0
2020-11-30,tablet,<Other>,referral,<Other> / referral,Referral,9,2,2,0,0,0.2222222222222222,1.0,0.0,,0.0
2020-11-30,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,6,3,1,0,0,0.5,0.3333333333333333,0.0,,0.0
2020-12-01,desktop,(direct),(none),(direct) / (none),Direct,661,165,57,31,10,0.24962178517397882,0.34545454545454546,0.543859649122807,0.3225806451612903,0.015128593040847202
2020-12-01,desktop,<Other>,organic,<Other> / organic,Organic Search,76,20,8,3,0,0.2631578947368421,0.4,0.375,0.0,0.0
2020-12-01,desktop,google,organic,google / organic,Organic Search,897,234,77,40,13,0.2608695652173913,0.32905982905982906,0.5194805194805194,0.325,0.014492753623188406
2020-12-01,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,197,53,18,12,10,0.26903553299492383,0.33962264150943394,0.6666666666666666,0.8333333333333334,0.050761421319796954
2020-12-01,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,4,3,1,0,0,0.75,0.3333333333333333,0.0,,0.0
2020-12-01,desktop,<Other>,<Other>,<Other> / <Other>,Other,382,86,42,21,11,0.225130890052356,0.4883720930232558,0.5,0.5238095238095238,0.028795811518324606
2020-12-01,desktop,google,cpc,google / cpc,Paid Search,108,23,7,6,2,0.21296296296296297,0.30434782608695654,0.8571428571428571,0.3333333333333333,0.018518518518518517
2020-12-01,desktop,<Other>,referral,<Other> / referral,Referral,301,74,34,20,9,0.24584717607973422,0.4594594594594595,0.5882352941176471,0.45,0.029900332225913623
2020-12-01,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,288,64,21,8,4,0.2222222222222222,0.328125,0.38095238095238093,0.5,0.013888888888888888
2020-12-01,mobile,(direct),(none),(direct) / (none),Direct,451,128,47,24,12,0.2838137472283814,0.3671875,0.5106382978723404,0.5,0.026607538802660754
2020-12-01,mobile,<Other>,organic,<Other> / organic,Organic Search,51,15,3,0,0,0.29411764705882354,0.2,0.0,,0.0
2020-12-01,mobile,google,organic,google / organic,Organic Search,616,161,57,19,8,0.26136363636363635,0.35403726708074534,0.3333333333333333,0.42105263157894735,0.012987012987012988
2020-12-01,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,144,37,18,8,4,0.2569444444444444,0.4864864864864865,0.4444444444444444,0.5,0.027777777777777776
2020-12-01,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,1,0,0,0,0,0.0,,,,0.0
2020-12-01,mobile,<Other>,<Other>,<Other> / <Other>,Other,289,65,21,12,6,0.22491349480968859,0.3230769230769231,0.5714285714285714,0.5,0.020761245674740483
2020-12-01,mobile,google,cpc,google / cpc,Paid Search,95,26,12,3,1,0.2736842105263158,0.46153846153846156,0.25,0.3333333333333333,0.010526315789473684
2020-12-01,mobile,<Other>,referral,<Other> / referral,Referral,180,42,13,6,4,0.23333333333333334,0.30952380952380953,0.46153846153846156,0.6666666666666666,0.022222222222222223
2020-12-01,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,151,39,13,11,5,0.2582781456953642,0.3333333333333333,0.8461538461538461,0.45454545454545453,0.033112582781456956
2020-12-01,tablet,(direct),(none),(direct) / (none),Direct,24,7,2,1,1,0.2916666666666667,0.2857142857142857,0.5,1.0,0.041666666666666664
2020-12-01,tablet,google,organic,google / organic,Organic Search,35,10,6,3,0,0.2857142857142857,0.6,0.5,0.0,0.0
2020-12-01,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,10,3,1,0,0,0.3,0.3333333333333333,0.0,,0.0
2020-12-01,tablet,<Other>,<Other>,<Other> / <Other>,Other,14,3,1,1,0,0.21428571428571427,0.3333333333333333,1.0,0.0,0.0
2020-12-01,tablet,google,cpc,google / cpc,Paid Search,1,1,0,0,0,1.0,0.0,,,0.0
2020-12-01,tablet,<Other>,referral,<Other> / referral,Referral,13,3,0,0,0,0.23076923076923078,0.0,,,0.0
2020-12-01,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,11,3,1,0,0,0.2727272727272727,0.3333333333333333,0.0,,0.0
2020-12-02,desktop,(direct),(none),(direct) / (none),Direct,657,177,64,31,10,0.2694063926940639,0.3615819209039548,0.484375,0.3225806451612903,0.015220700152207
2020-12-02,desktop,<Other>,organic,<Other> / organic,Organic Search,81,19,2,1,0,0.2345679012345679,0.10526315789473684,0.5,0.0,0.0
2020-12-02,desktop,google,organic,google / organic,Organic Search,844,222,70,36,14,0.26303317535545023,0.3153153153153153,0.5142857142857142,0.3888888888888889,0.016587677725118485
2020-12-02,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,208,55,15,9,3,0.2644230769230769,0.2727272727272727,0.6,0.3333333333333333,0.014423076923076924
2020-12-02,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,6,1,1,1,0,0.16666666666666666,1.0,1.0,0.0,0.0
2020-12-02,desktop,<Other>,<Other>,<Other> / <Other>,Other,392,97,33,16,5,0.24744897959183673,0.3402061855670103,0.48484848484848486,0.3125,0.012755102040816327
2020-12-02,desktop,google,cpc,google / cpc,Paid Search,135,37,10,4,3,0.2740740740740741,0.2702702702702703,0.4,0.75,0.022222222222222223
2020-12-02,desktop,<Other>,referral,<Other> / referral,Referral,247,54,16,11,4,0.21862348178137653,0.2962962962962963,0.6875,0.36363636363636365,0.016194331983805668
2020-12-02,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,252,72,24,14,5,0.2857142857142857,0.3333333333333333,0.5833333333333334,0.35714285714285715,0.01984126984126984
2020-12-02,mobile,(direct),(none),(direct) / (none),Direct,405,101,23,12,3,0.24938271604938272,0.22772277227722773,0.5217391304347826,0.25,0.007407407407407408
2020-12-02,mobile,<Other>,organic,<Other> / organic,Organic Search,54,11,2,1,1,0.2037037037037037,0.18181818181818182,0.5,1.0,0.018518518518518517
2020-12-02,mobile,google,organic,google / organic,Organic Search,625,139,52,30,7,0.2224,0.37410071942446044,0.5769230769230769,0.23333333333333334,0.0112
2020-12-02,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,120,34,14,8,5,0.2833333333333333,0.4117647058823529,0.5714285714285714,0.625,0.041666666666666664
2020-12-02,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,4,1,0,0,0,0.25,0.0,,,0.0
2020-12-02,mobile,<Other>,<Other>,<Other> / <Other>,Other,237,61,26,17,5,0.25738396624472576,0.4262295081967213,0.6538461538461539,0.29411764705882354,0.02109704641350211
2020-12-02,mobile,google,cpc,google / cpc,Paid Search,75,21,9,5,2,0.28,0.42857142857142855,0.5555555555555556,0.4,0.02666666666666667
2020-12-02,mobile,<Other>,referral,<Other> / referral,Referral,181,44,13,5,2,0.2430939226519337,0.29545454545454547,0.38461538461538464,0.4,0.011049723756906077
2020-12-02,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,173,40,13,7,3,0.23121387283236994,0.325,0.5384615384615384,0.42857142857142855,0.017341040462427744
2020-12-02,tablet,(direct),(none),(direct) / (none),Direct,25,9,2,1,0,0.36,0.2222222222222222,0.5,0.0,0.0
2020-12-02,tablet,<Other>,organic,<Other> / organic,Organic Search,6,2,0,0,0,0.3333333333333333,0.0,,,0.0
2020-12-02,tablet,google,organic,google / organic,Organic Search,39,9,2,0,0,0.23076923076923078,0.2222222222222222,0.0,,0.0
2020-12-02,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,11,4,1,2,2,0.36363636363636365,0.25,2.0,1.0,0.18181818181818182
2020-12-02,tablet,<Other>,<Other>,<Other> / <Other>,Other,17,3,1,0,0,0.17647058823529413,0.3333333333333333,0.0,,0.0
2020-12-02,tablet,google,cpc,google / cpc,Paid Search,4,0,0,0,0,0.0,,,,0.0
2020-12-02,tablet,<Other>,referral,<Other> / referral,Referral,6,0,0,0,0,0.0,,,,0.0
2020-12-02,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,10,2,1,1,1,0.2,0.5,1.0,1.0,0.1
2020-12-03,desktop,(direct),(none),(direct) / (none),Direct,709,186,53,33,15,0.2623413258110014,0.2849462365591398,0.6226415094339622,0.45454545454545453,0.021156558533145273
2020-12-03,desktop,<Other>,organic,<Other> / organic,Organic Search,92,23,7,5,2,0.25,0.30434782608695654,0.7142857142857143,0.4,0.021739130434782608
2020-12-03,desktop,google,organic,google / organic,Organic Search,951,234,63,39,16,0.24605678233438485,0.2692307692307692,0.6190476190476191,0.41025641025641024,0.016824395373291272
2020-12-03,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,195,54,17,10,5,0.27692307692307694,0.3148148148148148,0.5882352941176471,0.5,0.02564102564102564
2020-12-03,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,1,0,0,0,0,0.0,,,,0.0
2020-12-03,desktop,<Other>,<Other>,<Other> / <Other>,Other,416,110,32,18,10,0.2644230769230769,0.2909090909090909,0.5625,0.5555555555555556,0.02403846153846154
2020-12-03,desktop,google,cpc,google / cpc,Paid Search,145,27,8,4,1,0.18620689655172415,0.2962962962962963,0.5,0.25,0.006896551724137931
2020-12-03,desktop,<Other>,referral,<Other> / referral,Referral,303,81,19,8,3,0.26732673267326734,0.2345679012345679,0.42105263157894735,0.375,0.009900990099009901
2020-12-03,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,271,70,24,12,5,0.25830258302583026,0.34285714285714286,0.5,0.4166666666666667,0.01845018450184502
2020-12-03,mobile,(direct),(none),(direct) / (none),Direct,443,111,41,18,5,0.2505643340857788,0.36936936936936937,0.43902439024390244,0.2777777777777778,0.011286681715575621
2020-12-03,mobile,<Other>,organic,<Other> / organic,Organic Search,54,18,5,3,1,0.3333333333333333,0.2777777777777778,0.6,0.3333333333333333,0.018518518518518517
2020-12-03,mobile,google,organic,google / organic,Organic Search,675,174,58,32,6,0.2577777777777778,0.3333333333333333,0.5517241379310345,0.1875,0.008888888888888889
2020-12-03,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,133,31,12,4,3,0.23308270676691728,0.3870967741935484,0.3333333333333333,0.75,0.022556390977443608
2020-12-03,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,2,0,0,0,0,0.0,,,,0.0
2020-12-03,mobile,<Other>,<Other>,<Other> / <Other>,Other,268,75,22,10,1,0.2798507462686567,0.29333333333333333,0.45454545454545453,0.1,0.0037313432835820895
2020-12-03,mobile,google,cpc,google / cpc,Paid Search,80,15,6,5,0,0.1875,0.4,0.8333333333333334,0.0,0.0
2020-12-03,mobile,<Other>,referral,<Other> / referral,Referral,173,50,13,9,4,0.28901734104046245,0.26,0.6923076923076923,0.4444444444444444,0.023121387283236993
2020-12-03,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,170,52,10,10,6,0.3058823529411765,0.19230769230769232,1.0,0.6,0.03529411764705882
2020-12-03,tablet,(direct),(none),(direct) / (none),Direct,25,4,1,0,0,0.16,0.25,0.0,,0.0
2020-12-03,tablet,<Other>,organic,<Other> / organic,Organic Search,6,3,1,1,1,0.5,0.3333333333333333,1.0,1.0,0.16666666666666666
2020-12-03,tablet,google,organic,google / organic,Organic Search,28,8,3,0,0,0.2857142857142857,0.375,0.0,,0.0
2020-12-03,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,10,2,0,0,0,0.2,0.0,,,0.0
2020-12-03,tablet,<Other>,<Other>,<Other> / <Other>,Other,18,7,2,2,1,0.3888888888888889,0.2857142857142857,1.0,0.5,0.05555555555555555
2020-12-03,tablet,google,cpc,google / cpc,Paid Search,5,2,0,0,0,0.4,0.0,,,0.0
2020-12-03,tablet,<Other>,referral,<Other> / referral,Referral,16,4,3,1,1,0.25,0.75,0.3333333333333333,1.0,0.0625
2020-12-03,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,11,4,2,2,0,0.36363636363636365,0.5,1.0,0.0,0.0
2020-12-04,desktop,(direct),(none),(direct) / (none),Direct,648,166,40,25,8,0.25617283950617287,0.24096385542168675,0.625,0.32,0.012345679012345678
2020-12-04,desktop,<Other>,organic,<Other> / organic,Organic Search,79,14,4,1,0,0.17721518987341772,0.2857142857142857,0.25,0.0,0.0
2020-12-04,desktop,google,organic,google / organic,Organic Search,881,229,68,39,19,0.2599318955732123,0.29694323144104806,0.5735294117647058,0.48717948717948717,0.021566401816118047
2020-12-04,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,173,47,15,6,4,0.27167630057803466,0.3191489361702128,0.4,0.6666666666666666,0.023121387283236993
2020-12-04,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,4,1,1,0,0,0.25,1.0,0.0,,0.0
2020-12-04,desktop,<Other>,<Other>,<Other> / <Other>,Other,350,89,27,11,3,0.2542857142857143,0.30337078651685395,0.4074074074074074,0.2727272727272727,0.008571428571428572
2020-12-04,desktop,google,cpc,google / cpc,Paid Search,126,34,9,5,2,0.2698412698412698,0.2647058823529412,0.5555555555555556,0.4,0.015873015873015872
2020-12-04,desktop,<Other>,referral,<Other> / referral,Referral,255,67,22,9,3,0.2627450980392157,0.3283582089552239,0.4090909090909091,0.3333333333333333,0.011764705882352941
2020-12-04,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,226,52,21,12,7,0.23008849557522124,0.40384615384615385,0.5714285714285714,0.5833333333333334,0.030973451327433628
2020-12-04,mobile,(direct),(none),(direct) / (none),Direct,436,100,26,14,4,0.22935779816513763,0.26,0.5384615384615384,0.2857142857142857,0.009174311926605505
2020-12-04,mobile,<Other>,organic,<Other> / organic,Organic Search,49,11,4,3,1,0.22448979591836735,0.36363636363636365,0.75,0.3333333333333333,0.02040816326530612
2020-12-04,mobile,google,organic,google / organic,Organic Search,575,139,48,28,15,0.2417391304347826,0.34532374100719426,0.5833333333333334,0.5357142857142857,0.02608695652173913
2020-12-04,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,163,53,24,8,4,0.32515337423312884,0.4528301886792453,0.3333333333333333,0.5,0.024539877300613498
2020-12-04,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,1,0,0,0,0,0.0,,,,0.0
2020-12-04,mobile,<Other>,<Other>,<Other> / <Other>,Other,237,60,23,10,2,0.25316455696202533,0.38333333333333336,0.43478260869565216,0.2,0.008438818565400843
2020-12-04,mobile,google,cpc,google / cpc,Paid Search,74,19,7,3,1,0.25675675675675674,0.3684210526315789,0.42857142857142855,0.3333333333333333,0.013513513513513514
2020-12-04,mobile,<Other>,referral,<Other> / referral,Referral,173,48,17,8,5,0.2774566473988439,0.3541666666666667,0.47058823529411764,0.625,0.028901734104046242
2020-12-04,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,170,37,19,13,6,0.21764705882352942,0.5135135135135135,0.6842105263157895,0.46153846153846156,0.03529411764705882
2020-12-04,tablet,(direct),(none),(direct) / (none),Direct,28,7,3,1,1,0.25,0.42857142857142855,0.3333333333333333,1.0,0.03571428571428571
2020-12-04,tablet,<Other>,organic,<Other> / organic,Organic Search,2,0,0,0,0,0.0,,,,0.0
2020-12-04,tablet,google,organic,google / organic,Organic Search,35,7,1,0,0,0.2,0.14285714285714285,0.0,,0.0
2020-12-04,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,6,1,0,0,0,0.16666666666666666,0.0,,,0.0
2020-12-04,tablet,<Other>,<Other>,<Other> / <Other>,Other,17,4,1,1,1,0.23529411764705882,0.25,1.0,1.0,0.058823529411764705
2020-12-04,tablet,google,cpc,google / cpc,Paid Search,5,2,2,0,0,0.4,1.0,0.0,,0.0
2020-12-04,tablet,<Other>,referral,<Other> / referral,Referral,5,0,0,0,0,0.0,,,,0.0
2020-12-04,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,7,1,1,0,0,0.14285714285714285,1.0,0.0,,0.0
2020-12-05,desktop,(direct),(none),(direct) / (none),Direct,498,114,43,23,10,0.2289156626506024,0.37719298245614036,0.5348837209302325,0.43478260869565216,0.020080321285140562
2020-12-05,desktop,<Other>,organic,<Other> / organic,Organic Search,53,11,0,0,0,0.20754716981132076,0.0,,,0.0
2020-12-05,desktop,google,organic,google / organic,Organic Search,596,136,55,31,13,0.22818791946308725,0.40441176470588236,0.5636363636363636,0.41935483870967744,0.02181208053691275
2020-12-05,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,109,28,17,11,7,0.25688073394495414,0.6071428571428571,0.6470588235294118,0.6363636363636364,0.06422018348623854
2020-12-05,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,4,1,0,0,0,0.25,0.0,,,0.0
2020-12-05,desktop,<Other>,<Other>,<Other> / <Other>,Other,309,74,31,19,3,0.23948220064724918,0.4189189189189189,0.6129032258064516,0.15789473684210525,0.009708737864077669
2020-12-05,desktop,google,cpc,google / cpc,Paid Search,108,27,10,4,1,0.25,0.37037037037037035,0.4,0.25,0.009259259259259259
2020-12-05,desktop,<Other>,referral,<Other> / referral,Referral,171,46,17,8,3,0.26900584795321636,0.3695652173913043,0.47058823529411764,0.375,0.017543859649122806
2020-12-05,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,166,39,16,11,6,0.23493975903614459,0.41025641025641024,0.6875,0.5454545454545454,0.03614457831325301
2020-12-05,mobile,(direct),(none),(direct) / (none),Direct,336,73,22,19,8,0.21726190476190477,0.3013698630136986,0.8636363636363636,0.42105263157894735,0.023809523809523808
2020-12-05,mobile,<Other>,organic,<Other> / organic,Organic Search,30,5,0,0,0,0.16666666666666666,0.0,,,0.0
2020-12-05,mobile,google,organic,google / organic,Organic Search,478,104,28,14,8,0.2175732217573222,0.2692307692307692,0.5,0.5714285714285714,0.016736401673640166
2020-12-05,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,79,23,6,4,4,0.2911392405063291,0.2608695652173913,0.6666666666666666,1.0,0.05063291139240506
2020-12-05,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,2,0,0,0,0,0.0,,,,0.0
2020-12-05,mobile,<Other>,<Other>,<Other> / <Other>,Other,206,50,12,10,4,0.24271844660194175,0.24,0.8333333333333334,0.4,0.019417475728155338
2020-12-05,mobile,google,cpc,google / cpc,Paid Search,63,9,2,1,0,0.14285714285714285,0.2222222222222222,0.5,0.0,0.0
2020-12-05,mobile,<Other>,referral,<Other> / referral,Referral,123,33,12,8,4,0.2682926829268293,0.36363636363636365,0.6666666666666666,0.5,0.032520325203252036
2020-12-05,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,117,34,16,7,4,0.2905982905982906,0.47058823529411764,0.4375,0.5714285714285714,0.03418803418803419
2020-12-05,tablet,(direct),(none),(direct) / (none),Direct,16,5,4,1,0,0.3125,0.8,0.25,0.0,0.0
2020-12-05,tablet,<Other>,organic,<Other> / organic,Organic Search,3,1,1,0,0,0.3333333333333333,1.0,0.0,,0.0
2020-12-05,tablet,google,organic,google / organic,Organic Search,19,6,2,3,2,0.3157894736842105,0.3333333333333333,1.5,0.6666666666666666,0.10526315789473684
